"continent","iso3c","country_region","province_state","lat","long","ts","deaths"
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-01-30,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-01-31,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-01,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-02,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-03,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-04,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-05,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-06,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-07,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-08,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-09,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-10,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-11,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-12,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-13,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-14,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-15,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-16,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-17,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-18,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-19,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-20,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-21,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-22,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-23,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-24,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-25,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-26,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-27,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-28,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-02-29,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-03-01,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-03-02,0
"Asia","CHN","Mainland China","Ningxia",37.2692,106.1655,2020-03-03,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-01-22,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-01-23,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-01-24,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-01-25,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-01-26,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-01-27,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-01-28,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-01-29,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-01-30,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-01-31,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-01,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-02,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-03,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-04,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-05,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-06,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-07,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-08,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-09,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-10,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-11,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-12,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-13,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-14,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-15,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-16,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-17,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-18,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-19,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-20,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-21,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-22,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-23,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-24,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-25,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-26,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-27,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-28,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-02-29,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-03-01,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-03-02,0
"Asia","CHN","Mainland China","Qinghai",35.7452,95.9956,2020-03-03,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-01-22,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-01-23,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-01-24,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-01-25,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-01-26,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-01-27,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-01-28,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-01-29,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-01-30,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-01-31,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-01,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-02,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-03,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-04,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-05,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-06,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-07,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-08,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-09,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-10,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-11,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-12,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-13,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-14,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-15,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-16,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-17,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-18,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-19,0
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-20,1
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-21,1
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-22,1
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-23,1
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-24,1
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-25,1
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-26,1
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-27,1
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-28,1
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-02-29,1
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-03-01,1
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-03-02,1
"Asia","CHN","Mainland China","Shaanxi",35.1917,108.8701,2020-03-03,1
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-01-22,0
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-01-23,0
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-01-24,0
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-01-25,0
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-01-26,0
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-01-27,0
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-01-28,0
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-01-29,0
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-01-30,0
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-01-31,0
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-01,0
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-02,0
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-03,0
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-04,0
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-05,0
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-06,0
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-07,0
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-08,0
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-09,1
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-10,1
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-11,1
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-12,2
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-13,2
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-14,2
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-15,2
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-16,2
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-17,2
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-18,3
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-19,3
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-20,4
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-21,4
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-22,4
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-23,4
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-24,5
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-25,6
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-26,6
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-27,6
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-28,6
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-02-29,6
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-03-01,6
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-03-02,6
"Asia","CHN","Mainland China","Shandong",36.3427,118.1498,2020-03-03,6
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-01-22,0
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-01-23,0
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-01-24,0
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-01-25,0
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-01-26,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-01-27,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-01-28,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-01-29,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-01-30,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-01-31,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-01,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-02,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-03,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-04,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-05,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-06,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-07,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-08,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-09,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-10,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-11,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-12,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-13,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-14,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-15,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-16,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-17,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-18,1
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-19,2
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-20,2
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-21,2
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-22,3
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-23,3
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-24,3
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-25,3
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-26,3
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-27,3
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-28,3
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-02-29,3
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-03-01,3
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-03-02,3
"Asia","CHN","Mainland China","Shanghai",31.202,121.4491,2020-03-03,3
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-01-22,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-01-23,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-01-24,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-01-25,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-01-26,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-01-27,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-01-28,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-01-29,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-01-30,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-01-31,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-01,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-02,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-03,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-04,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-05,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-06,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-07,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-08,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-09,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-10,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-11,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-12,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-13,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-14,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-15,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-16,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-17,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-18,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-19,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-20,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-21,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-22,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-23,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-24,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-25,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-26,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-27,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-28,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-02-29,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-03-01,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-03-02,0
"Asia","CHN","Mainland China","Shanxi",37.5777,112.2922,2020-03-03,0
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-01-22,0
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-01-23,0
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-01-24,0
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-01-25,0
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-01-26,0
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-01-27,0
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-01-28,0
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-01-29,1
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-01-30,1
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-01-31,1
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-01,1
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-02,1
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-03,1
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-04,1
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-05,1
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-06,1
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-07,1
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-08,1
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-09,1
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-10,1
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-11,1
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-12,1
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-13,1
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-14,1
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-15,1
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-16,3
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-17,3
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-18,3
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-19,3
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-20,3
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-21,3
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-22,3
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-23,3
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-24,3
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-25,3
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-26,3
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-27,3
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-28,3
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-02-29,3
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-03-01,3
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-03-02,3
"Asia","CHN","Mainland China","Sichuan",30.6171,102.7103,2020-03-03,3
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-01-22,0
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-01-23,0
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-01-24,0
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-01-25,0
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-01-26,0
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-01-27,0
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-01-28,0
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-01-29,0
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-01-30,0
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-01-31,0
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-01,0
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-02,0
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-03,0
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-04,0
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-05,1
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-06,1
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-07,1
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-08,1
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-09,1
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-10,1
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-11,2
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-12,2
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-13,3
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-14,3
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-15,3
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-16,3
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-17,3
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-18,3
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-19,3
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-20,3
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-21,3
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-22,3
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-23,3
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-24,3
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-25,3
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-26,3
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-27,3
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-28,3
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-02-29,3
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-03-01,3
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-03-02,3
"Asia","CHN","Mainland China","Tianjin",39.3054,117.323,2020-03-03,3
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-01-22,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-01-23,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-01-24,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-01-25,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-01-26,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-01-27,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-01-28,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-01-29,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-01-30,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-01-31,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-02-01,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-02-02,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-02-03,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-02-04,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-02-05,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-02-06,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-02-07,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-02-08,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-02-09,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-02-10,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-02-11,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-02-12,0
"Asia","CHN","Mainland China","Tibet",31.6927,88.0924,2020-02-13,0
